analysis_id,outcome,measure,biomarker,approved,cutoff_cl,time_match,studies,k,estimate,ci_low,ci_high,p_value,tau2
2.3,CDR-SB scale above 24 months,SMD,FALSE,FALSE,30,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,FALSE,FALSE,30,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,FALSE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,NA,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,NA,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,5,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,5,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,10,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,10,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,20,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,20,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,30,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,FALSE,30,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,-0.07010296517035751,-0.1587119765097488,0.018506046169033785,0.12099174319043678,0
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
2.3,CDR-SB scale above 24 months,SMD,TRUE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,NA,FALSE,CREAD 2022; Marguerite RoAD 2024,2,0.03187919463087242,-0.6425001302343454,0.7062585194960902,0.9261806438041792,0
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,NA,TRUE,CREAD 2022,1,0.17,-0.6532000000000002,0.9932000000000003,0.6856525335449679,0
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,FALSE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,NA,FALSE,CREAD 2022; Marguerite RoAD 2024,2,0.03187919463087242,-0.6425001302343454,0.7062585194960902,0.9261806438041792,0
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,NA,TRUE,CREAD 2022,1,0.17,-0.6532000000000002,0.9932000000000003,0.6856525335449679,0
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
2.4,CDR-SB 24 months mean difference,MD,TRUE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,NA,FALSE,3000 Non Carriers 2016; 3001 Carriers 2016; Bapineuzumab-301 2014; Bapineuzumab-302 2014,4,0.04141224471514686,-0.15981967207131642,0.2426441615016101,0.5592504435881637,0.00824633215066201
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,5,FALSE,3001 Carriers 2016,1,0.03930575318456895,-0.17452379445561692,0.2531353008247548,0.7186350726778273,0
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,FALSE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.1,DAD total score at 18 months,SMD,TRUE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,NA,FALSE,CREAD 2 2022; EXPEDITION - EXPEDITION 2 2016; EXPEDITION 3 2018,3,0.0917883181257133,0.026397093158122553,0.15717954309330404,0.02633697419299466,0
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,FALSE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,NA,FALSE,CREAD 2 2022; EXPEDITION 3 2018,2,0.0881628486678606,0.0036867221405955802,0.1726389751951256,0.040805482704141485,0
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.2,ADCS-ADL score at 18 months,SMD,TRUE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,NA,FALSE,Marguerite RoAD 2024; CREAD 2022,2,0.08682091859005583,-0.5172299831097308,0.6908718202898424,0.7781675439764495,0.13469954542799994
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,NA,TRUE,CREAD 2022,1,-0.162711,-0.45704224000000004,0.13162024000000005,0.2785780178366547,0
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,FALSE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,NA,FALSE,Marguerite RoAD 2024; CREAD 2022,2,0.08682091859005583,-0.5172299831097308,0.6908718202898424,0.7781675439764495,0.13469954542799994
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,NA,TRUE,CREAD 2022,1,-0.162711,-0.45704224000000004,0.13162024000000005,0.2785780178366547,0
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,5,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,5,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,10,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,10,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,20,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,20,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,30,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,FALSE,30,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.3,ADCS-ADL score at 24 months,SMD,TRUE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,NA,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,NA,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,5,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,5,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,10,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,10,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,20,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,20,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,30,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,FALSE,30,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,NA,FALSE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,NA,TRUE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,5,FALSE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,5,TRUE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,10,FALSE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,10,TRUE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,20,FALSE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,20,TRUE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,30,FALSE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,FALSE,TRUE,30,TRUE,,0,NA,NA,NA,NA,NA
3.4,ADCS-ADL score above 24 months,SMD,TRUE,FALSE,NA,FALSE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
3.4,ADCS-ADL score above 24 months,SMD,TRUE,FALSE,NA,TRUE,GRADUATE I 2023; GRADUATE II 2023,2,0.06945122787161243,-0.0188582793976029,0.15776073514082775,0.12321497239665605,0
