Analysis group,Analysis number,Subgroup,Subgroup number,Experimental cases,Experimental N,Control cases,Control N,Weight,Mean,CI start,CI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,ID
11,7,Donanemab,2,16,853,10,874,34.51847146696773,1.6393903868698712,0.7481808292082688,3.5921808413687737,0,,,0,0,1,0,1.235103083189754,,0.21679216561330406,subgroup:462963723042254350
11,7,Lecanemab,3,6,898,7,897,25.572029564371157,0.8561883550747693,0.2888765488802598,2.537618585541515,0,,,0,0,1,0,0.2800884639148797,,0.779409635434546,subgroup:462963723044875792
11,7,Solanezumab,4,9,1054,17,1067,33.884676889100504,0.5359415113293894,0.2399816607285421,1.1968968907625703,0,,,0,0,1,0,1.521525613484176,,0.12812798868546757,subgroup:462963723039108619
11,8,Aducanumab,1,294,2199,116,1097,29.1601251523871,1.2619924431256417,1.0308759899819415,1.5449238724961718,0,,,0.35826426657287186,1,0.5494720342313681,0,2.2546027951472203,,0.024158271855237463,subgroup:462963732444311133
11,8,Crenezumab,2,44,407,33,399,8.648635560505339,1.307125307125307,0.8505466384473077,2.0087982143418657,0,,,0,0,1,0,1.2216197565140063,,0.22185147679184858,subgroup:462963732438806107
11,8,Donanemab,3,231,860,173,876,22.415146488763042,1.3601021642693911,1.1438559026274127,1.6172298390043287,0,,,0,0,1,0,3.4813117844263513,,0.0004989643157722605,subgroup:462963732454010472
11,8,Lecanemab,4,169,898,140,897,20.0196694609879,1.2057986000636334,0.983299869485978,1.4786438085011375,0,,,0,0,1,0,1.7981465334482798,,0.07215378975457563,subgroup:462963732456631914
11,8,Solanezumab,5,143,1054,164,1072,19.756423337356637,0.8868422270560467,0.7206553444898731,1.091352671846841,0,,,0,0,1,0,1.1342727902370278,,0.25668015789232934,subgroup:462963732450864741
12,1,Donanemab,1,321,860,132,876,63.617132948821386,2.4770613107822412,2.0700685551253977,2.964072239145021,0,,,0,0,1,0,9.904833477584315,,3.966302425195185e-23,subgroup:463049337228832199
12,1,Lecanemab,2,195,898,85,897,36.38286705117862,2.291562950347177,1.8073979578616528,2.9054258540917397,0,,,0,0,1,0,6.84768145799623,,7.505645854095207e-12,subgroup:463049337234861513
12,2,Aducanumab,1,395,1103,50,1097,100,8.006005023427129,4.6412898786201895,13.809979146184158,0.11088435877982226,,,3.473377710086992,1,0.06236396162590052,71.20958089021204,7.478181221604791,,7.535823536320975e-14,subgroup:463049339427171789
12,2,Bapinezumab,2,262,1929,17,1759,100,14.01990442117633,4.024338264070762,48.84224612373774,1.114886720535371,,,8.840146299034124,3,0.03149351109113885,74.51566152211794,4.146437818377162,,0.000033768783252955196,subgroup:463049339431628240
12,2,Crenezumab,3,10,407,11,399,100,0.8912218003127094,0.38276786880974045,2.0750861346395606,0,,,0,0,1,0,0.2670642712734975,,0.7894196764412414,subgroup:463049339443949020
12,2,Donanemab,4,212,860,20,876,100,10.797209302325582,6.893488975440451,16.911571068520832,0,,,0,0,1,0,10.392713398755973,,2.676290600621376e-25,subgroup:463049339438706136
12,2,Lecanemab,5,113,898,15,897,100,7.524944320712696,4.426580621513425,12.791992707560027,0,,,0,0,1,0,7.455098121959819,,8.980097306217657e-14,subgroup:463049339441327578
12,2,Solanezumab,6,18,1716,14,1735,99.99999999999999,1.160706846794092,0.345575961979583,3.8985361611299814,0.47354865791652123,,,2.572629092467669,1,0.1087272632202434,61.129258666635124,0.2410849819259267,,0.8094892524383871,subgroup:463049339435560405
12,3,Aducanumab,1,7,680,0,344,100,7.599118942731277,0.435288259576443,132.66291344950963,0,,,0,0,1,0,1.3899221348946573,,0.1645525232820578,subgroup:463049341603491417
12,3,Crenezumab,2,6,404,13,409,100,0.46725057121096725,0.17935167106601438,1.2172905610487255,0,,,0,0,1,0,1.5574825327411872,,0.1193559645169676,subgroup:463049341607947867
12,3,Gantenerumab,3,53,452,5,461,100,9.777363730769803,3.4276020818624247,27.89029742677401,0.13101546880817105,,,1.2913014209732494,1,0.2558083681472658,22.558747031633896,4.263324368355262,,0.000020140781711347685,subgroup:463049341610831453
12,5,Donanemab,1,59,860,3,876,85.40952508294102,20.032558139534885,6.303988492598956,63.65864818519032,0,,,0,0,1,0,,0,3.751395542270447e-7,subgroup:463049345051209400
12,5,Lecanemab,2,25,898,0,897,14.590474917058982,50.943270300333715,3.1061696077410943,835.5038895574628,0,,,0,0,1,0,,0,0.005885700910943156,subgroup:463049345055403706
12,7,Donanemab,1,275,860,121,876,100,2.315010570824524,1.9105916609755873,2.8050336722880567,0,,,0,0,1,0,8.568805498907,,1.0456397219330773e-17,subgroup:463049349692206847
12,7,Lecanemab,2,155,898,81,897,100,1.911449311226594,1.4852377835816704,2.4599687065446343,0,,,0,0,1,0,5.033102570555585,,4.826047370061495e-7,subgroup:463049349696401153
12,7,Crenezumab,3,29,407,34,399,100,0.8361757479404538,0.5195913573230965,1.3456534093368329,0,,,0,0,1,0,0.7370169208282631,,0.46111206517760917,subgroup:463049349699546883
12,8,Gantenerumab,1,54,452,43,461,52.50595349374927,1.2775486791975486,0.878450087661142,1.8579662642699717,0,,,0.19188321727876193,1,0.6613538404359547,0,1.281787255202359,,0.19991728620265137,subgroup:463049351429697331
12,8,Aducanumab,2,2,680,0,344,0.8003628994804415,2.5330396475770924,0.1219456991199386,52.61595859880877,0,,,0,0,1,0,0.600484607391166,,0.5481833194222208,subgroup:463049351415279407
12,8,Crenezumab,3,44,404,43,409,46.693683606770286,1.035919871056873,0.6963682012104042,1.5410381711646362,0,,,0,0,1,0,0.17415044959331985,,0.8617472259464126,subgroup:463049351424978737
12,11,Aducanumab,1,160,1103,172,1097,18.95481125426592,0.9251526538294635,0.758668227877292,1.1281709203540478,0,,,0.00114771780560695,1,0.972974451635641,0,0.7685627512674775,,0.4421529316336851,subgroup:463049926355792052
12,11,Bapinezumab,2,252,1002,197,972,22.845081702072193,1.2283386771397087,1.0363591470921332,1.4558813033018896,0,,,0.8437112874248999,1,0.3583375693414702,0,2.371838915890061,,0.017699805466297645,subgroup:463049926360510647
12,11,Crenezumab,3,36,407,43,399,5.216502411324935,0.8207530998228673,0.5389030533939021,1.2500126815508372,0,,,1.6721653276729983e-32,0,0,0,0.9202989127443291,,0.3574165877659413,subgroup:463049926373617857
12,11,Donanemab,4,155,860,140,876,13.421817216998718,1.1277408637873754,0.9157246189053391,1.3888448880802287,0,,,1.70585323990938e-32,0,0,0,1.1313951000122282,,0.2578888516456823,subgroup:463049926367588541
12,11,Lecanemab,5,126,898,101,897,11.22857139242721,1.246135526692981,0.9754820579165359,1.5918834572960012,0,,,0,0,1,0,1.7612746764841385,,0.07819192401482114,subgroup:463049926370996415
12,11,Solanezumab,6,310,1716,342,1735,28.333216022911017,0.9170725392769616,0.7984766189735046,1.0532832425038126,0,,,0.7064495373772341,1,0.4006254597108967,0,1.225234370422885,,0.22048695102324978,subgroup:463049926364180666
12,12,Aducanumab,1,59,680,23,344,17.446066097631764,1.29769820971867,0.8159302297730878,2.0639272600248817,0,,,0,0,1,0,1.100712765062837,,0.27102170615242394,subgroup:463049930346410366
12,12,Crenezumab,2,67,404,67,409,39.22299714341874,1.0123762376237624,0.7429204924477599,1.3795630312045983,0,,,0,0,1,0,0.07790213139398539,,0.9379059039598324,subgroup:463049930350080384
12,12,Gantenerumab,3,70,452,78,461,43.330936758949505,0.9127084088364051,0.6799263193272598,1.2251866354944383,0,,,0.42726938419144667,1,0.5133318900993911,0,0.6080208719978708,,0.54317363419615,subgroup:463049930340643195
12,14,Bapinezumab,1,22,1002,12,972,25.068891302202378,1.790068379862972,0.8693862950973428,3.685754908554734,0,,,0.09412710402081709,1,0.7589945559495185,0,1.5801197379276937,,0.11407944792975988,subgroup:463050012409016923
12,14,Crenezumab,2,3,407,7,399,8.704318758407886,0.4201474201474201,0.10941729308445301,1.613308551878395,0,,,0,0,1,0,1.263219623284913,,0.2065102874595236,subgroup:463050012404036185
12,14,Donanemab,3,23,860,12,876,18.55700555378813,1.9523255813953488,0.9776891615203388,3.8985552113961885,0,,,0,0,1,0,1.8960186362848501,,0.05795758026339036,subgroup:463050012416094817
12,14,Lecanemab,4,6,898,7,897,11.621768628876424,0.8561883550747693,0.2888765488802598,2.537618585541515,0,,,0,0,1,0,0.2800884639148797,,0.779409635434546,subgroup:463050012419764835
12,14,Solanezumab,5,31,1716,33,1735,36.04801575672518,0.9746586436696275,0.3174821451074546,2.992166603127858,0.5213879718711902,,,4.8993372399627715,1,0.026867138866435325,79.58907601127702,0.044851431422633425,,0.9642257299613791,subgroup:463050012412686942
12,15,Aducanumab,1,3,680,0,344,5.616326098092546,3.5462555066079293,0.18369789583957818,68.45983760820818,0,,,0,0,1,0,0.8381100364206682,,0.4019689149000051,subgroup:463050014674727615
12,15,Crenezumab,2,8,404,9,409,55.42083081656588,0.8998899889988999,0.3506808382193701,2.309227947589953,0,,,0,0,1,0,0.21937954412634594,,0.8263544035088144,subgroup:463050014671581885
12,15,Gantenerumab,3,5,452,9,461,38.96284308534156,0.5891857123694396,0.19148271449038431,1.8129041286267973,0,,,0.9053881268063714,1,0.34134117830590927,0,0.9225087538670838,,0.3562632770774552,subgroup:463050014666076858
12,17,Crenezumab,1,27,407,32,399,100,0.8271652334152334,0.5051194486646128,1.354535694833583,0,,,0,0,1,0,0.7540501837807364,,0.4508190947637416,subgroup:463050121934091093
12,17,Donanemab,2,81,860,6,876,99.99999999999999,13.751162790697675,6.032853812366278,31.34411739078745,0,,,0,0,1,0,6.235328758846615,,4.508302746189672e-10,subgroup:463050121939333975
12,17,Lecanemab,3,237,898,66,897,100,3.5869103057299045,2.775065239465424,4.636260567275828,0,,,0,0,1,0,9.755570979078321,,1.7461527305012771e-22,subgroup:463050121942741849
13,1,Aducanumab,1,,594,,621,13.471315163936257,-0.13429999391286143,-1.0722979651882827,0.8036979773625597,0.004279044745002802,,,1.6458777055921523,1,0.1995209932571812,39.242144382761396,,1.8192397756056597,0.06887485695877835,subgroup:463051597027555744
13,1,Bapinezumab,2,,954,,888,20.223382135943936,-0.01951597074706603,-0.13612346405229164,0.0970915225581596,0,,,1.789867608858836,3,0.6171424733178213,0,,0.5326289695259251,0.6807720852834027,subgroup:463051597031225764
13,1,Crenezumab,3,,12,,15,0.3196554500135444,-0.3377306247437116,-1.1030536622352447,0.42759241274782145,0,,,0,0,1,0,,0,0.38708510438753063,subgroup:463051597035682217
13,1,Donanemab,4,,607,,677,12.930743792397747,-0.17461605996336704,-0.28438211418742354,-0.06485000573931052,0,,,0,0,1,0,,0,0.001821355395721549,subgroup:463051597039876523
13,1,Gantenerumab,5,,167,,175,3.9626130836996363,-0.02475644808313742,-0.23678810339241202,0.18727520722613716,0,,,1.0285260062983354e-33,0,0,0,,0,0.8189917270032893,subgroup:463051597044857263
13,1,Lecanemab,6,,854,,872,16.4562940119961,-0.16356516579866837,-0.258081715008226,-0.06904861658911071,0,,,3.3126911281357272e-31,0,0,0,,0,0.0006943348832166632,subgroup:463051597042235821
13,1,Solanezumab,7,,1716,,1735,32.635996362012776,-0.1144198139408973,-0.7020412351377993,0.4732016072560047,0.0018960032811586461,,,1.7712727558170438,1,0.1832247691331229,43.54342115205601,,2.4741126334299635,0.01335675796418126,subgroup:463051597022312861
13,2,Aducanumab,1,,594,,621,24.499326742364616,-0.09608919208710745,-1.5253770036002547,1.33319861942604,0.018685227002564635,,,3.820964542804242,1,0.050615139050663394,73.82859775856254,,0.8542218983461535,0.39298206066127406,subgroup:463051605442902661
13,2,Crenezumab,2,,12,,15,1.1568734468662585,-0.8031462679187891,-1.5968378115421122,-0.0094547242954659,0,,,0,0,1,0,,0,0.04733261842316042,subgroup:463051605434514048
13,2,Donanemab,3,,598,,672,15.481686180070175,-0.2931287586575765,-0.40390175211272944,-0.18235576520242353,0,,,0,0,1,0,,0,2.143071199661204e-7,subgroup:463051605446834825
13,2,Solanezumab,4,,1716,,1735,32.90792459331384,-0.07468737134774227,-0.3435651460769983,0.19419040338151372,0,,,0.3860295962482124,1,0.5343941803014074,0,,3.529458812796485,0.028314733202121196,subgroup:463051605439756930
13,2,Lecanemab,5,,859,,875,16.602431055499412,-0.19222440616983708,-0.2865815667072063,-0.09786724563246783,0,,,3.3238922154136087e-31,0,0,0,,0,0.0000652870080351333,subgroup:463051605449980555
13,2,Gantenerumab,6,,167,,175,9.351757981885715,0.05066915011037524,-0.1613886898232896,0.2627269900440401,0,,,4.113088079565617e-33,0,0,0,,0,0.6395598773277675,subgroup:463051605452864141
13,3,Aducanumab,1,,594,,621,43.488228383329954,0.19663641667155798,-0.7773034128438565,1.1705762461869724,0.005112418011499999,,,1.7695847499595523,1,0.18343360205030745,43.489567254529234,,2.565356188527966,0.010306993790438167,subgroup:463051614820580113
13,3,Lecanemab,2,,783,,796,56.511771616670046,0.246614,0.14758681968111376,0.34564118031888624,0,,,0,0,1,0,,0,0.0000010553361618866172,subgroup:463051614826871573
13,4,Crenezumab,1,1,399,1,397,15.12108446692633,0.9949874686716792,0.062452538018152245,15.852038911948236,0,,,0,0,1,0,0.0035577802978400646,,0.9971613080179235,subgroup:463051624534064003
13,4,Gantenerumab,2,53,452,5,461,84.8789155330737,9.777363730769803,3.4276020818624247,27.89029742677401,0.13101546880817105,,,1.2913014209732494,1,0.2558083681472658,22.558747031633896,4.263324368355262,,0.000020140781711347685,subgroup:463051624537209733
13,5,Crenezumab,1,67,404,63,405,46.60580887739825,1.0661244695898162,0.7779320705599281,1.4610805077621585,0,,,0,0,1,0,0.3982173143200783,,0.6904700051042915,subgroup:463051635019824146
13,5,Gantenerumab,2,70,452,78,461,53.394191122601754,0.9127084088364051,0.6799263193272598,1.2251866354944383,0,,,0.42726938419144667,1,0.5133318900993911,0,0.6080208719978708,,0.54317363419615,subgroup:463051635010649101
13,6,Crenezumab,1,8,404,5,405,46.562465158283764,1.603960396039604,0.5292239524724195,4.861248135207182,0,,,0,0,1,0,0.8351545651711115,,0.40363069570166277,subgroup:463051641158974541
13,6,Gantenerumab,2,5,452,9,461,53.437534841716236,0.5891857123694396,0.19148271449038431,1.8129041286267973,0,,,0.9053881268063714,1,0.34134117830590927,0,0.9225087538670838,,0.3562632770774552,subgroup:463051641153207370
